source,target,value,sourcecont,targetcont
Senegal,Niger,6242.0,AF,AF
Senegal,Niger,10105.0,AF,AF
Chad,Niger,18.0,AF,AF
Algeria,Nigeria,99.0,AF,AF
Ethiopia,Nigeria,383.0,AF,AF
Morocco,Nigeria,3086.0,AF,AF
South Africa,Nigeria,31.0,AF,AF
South Africa,Nigeria,70716.0,AF,AF
Tunisia,Nigeria,180.0,AF,AF
Benin,Nigeria,18423.0,AF,AF
Burkina Faso,Nigeria,150.0,AF,AF
Ghana,Nigeria,28438.0,AF,AF
Niger,Nigeria,56.0,AF,AF
Niger,Nigeria,9765.0,AF,AF
Togo,Nigeria,17.0,AF,AF
Togo,Nigeria,235.0,AF,AF
Zimbabwe,Nigeria,13.0,AF,AF
Namibia,Nigeria,34.0,AF,AF
Mali,Nigeria,126.0,AF,AF
Mauritius,Nigeria,173.0,AF,AF
Senegal,Nigeria,5593.0,AF,AF
Algeria,Norway,33.0,AF,EU
Algeria,Norway,8.0,AF,EU
Cameroon,Norway,4.0,AF,EU
Egypt,Norway,7586.0,AF,EU
Ethiopia,Norway,17726.0,AF,EU
Ethiopia,Norway,2826.0,AF,EU
Kenya,Norway,53196.0,AF,EU
Morocco,Norway,30119.0,AF,EU
Morocco,Norway,940.0,AF,EU
South Africa,Norway,59192.0,AF,EU
South Africa,Norway,19434.0,AF,EU
Tunisia,Norway,982.0,AF,EU
Tunisia,Norway,296.0,AF,EU
Uganda,Norway,1556.0,AF,EU
Burkina Faso,Norway,64.0,AF,EU
Burundi,Norway,49.0,AF,EU
Comoros,Norway,100.0,AF,EU
Ghana,Norway,535.0,AF,EU
Ghana,Norway,136.0,AF,EU
Guinea,Norway,12.0,AF,EU
Madagascar,Norway,1271.0,AF,EU
Madagascar,Norway,4.0,AF,EU
Malawi,Norway,242.0,AF,EU
Nigeria,Norway,58.0,AF,EU
Nigeria,Norway,1.0,AF,EU
Togo,Norway,5.0,AF,EU
Zimbabwe,Norway,1572.0,AF,EU
Namibia,Norway,26306.0,AF,EU
Namibia,Norway,1165.0,AF,EU
Congo,Norway,36.0,AF,EU
Gabon,Norway,8.0,AF,EU
Mozambique,Norway,1048.0,AF,EU
Rwanda,Norway,336.0,AF,EU
Mali,Norway,160.0,AF,EU
Mauritius,Norway,717.0,AF,EU
Mauritius,Norway,11.0,AF,EU
Liberia,Norway,8.0,AF,EU
Somalia,Norway,3.0,AF,EU
Zambia,Norway,483.0,AF,EU
Senegal,Norway,2596.0,AF,EU
Gambia,Norway,6.0,AF,EU
Botswana,Norway,23997.0,AF,EU
Botswana,Norway,21.0,AF,EU
Algeria,Oman,2.0,AF,AS
Algeria,Oman,2.0,AF,AS
Egypt,Oman,94503.0,AF,AS
Ethiopia,Oman,557.0,AF,AS
Ethiopia,Oman,377.0,AF,AS
Kenya,Oman,14077.0,AF,AS
Morocco,Oman,536.0,AF,AS
Morocco,Oman,3603.0,AF,AS
South Africa,Oman,6064.0,AF,AS
South Africa,Oman,14103.0,AF,AS
Tunisia,Oman,174.0,AF,AS
Tunisia,Oman,1816.0,AF,AS
Uganda,Oman,944.0,AF,AS
Benin,Oman,5.0,AF,AS
Guinea,Oman,14.0,AF,AS
Madagascar,Oman,40.0,AF,AS
Namibia,Oman,26.0,AF,AS
Djibouti,Oman,974.0,AF,AS
Mozambique,Oman,510.0,AF,AS
Mali,Oman,25.0,AF,AS
Mali,Oman,24.0,AF,AS
Mauritius,Oman,196.0,AF,AS
Mauritius,Oman,429.0,AF,AS
Somalia,Oman,146004.0,AF,AS
Algeria,Pakistan,6.0,AF,AS
Cameroon,Pakistan,351.0,AF,AS
Egypt,Pakistan,16667.0,AF,AS
Ethiopia,Pakistan,61790.0,AF,AS
Ethiopia,Pakistan,75975.0,AF,AS
Kenya,Pakistan,399285.0,AF,AS
Morocco,Pakistan,164.0,AF,AS
Morocco,Pakistan,455.0,AF,AS
South Africa,Pakistan,25230.0,AF,AS
South Africa,Pakistan,6873.0,AF,AS
Tunisia,Pakistan,191.0,AF,AS
Tunisia,Pakistan,335.0,AF,AS
Uganda,Pakistan,5446.0,AF,AS
Benin,Pakistan,5738.0,AF,AS
Benin,Pakistan,7126.0,AF,AS
Burkina Faso,Pakistan,15381.0,AF,AS
Burundi,Pakistan,12576.0,AF,AS
Comoros,Pakistan,1150.0,AF,AS
Ghana,Pakistan,2076.0,AF,AS
Guinea,Pakistan,723.0,AF,AS
Madagascar,Pakistan,5844.0,AF,AS
Madagascar,Pakistan,4405.0,AF,AS
Malawi,Pakistan,165.0,AF,AS
Niger,Pakistan,151.0,AF,AS
Nigeria,Pakistan,85.0,AF,AS
Togo,Pakistan,13929.0,AF,AS
Togo,Pakistan,4368.0,AF,AS
Zimbabwe,Pakistan,257.0,AF,AS
Zimbabwe,Pakistan,2.0,AF,AS
Namibia,Pakistan,2.0,AF,AS
Congo,Pakistan,182.0,AF,AS
Djibouti,Pakistan,608.0,AF,AS
Mozambique,Pakistan,376.0,AF,AS
Rwanda,Pakistan,32194.0,AF,AS
Mali,Pakistan,2.0,AF,AS
Mali,Pakistan,35.0,AF,AS
Sao Tome and Principe,Pakistan,8.0,AF,AS
Seychelles,Pakistan,1.0,AF,AS
Seychelles,Pakistan,22.0,AF,AS
Somalia,Pakistan,1592.0,AF,AS
Senegal,Pakistan,398.0,AF,AS
Senegal,Pakistan,564.0,AF,AS
Chad,Pakistan,175.0,AF,AS
Botswana,Pakistan,19.0,AF,AS
Botswana,Pakistan,13.0,AF,AS
South Africa,Papua New Guinea,1.0,AF,OC
South Africa,Papua New Guinea,3637.0,AF,OC
Egypt,Paraguay,331.0,AF,SA
Kenya,Paraguay,1.0,AF,SA
South Africa,Paraguay,170.0,AF,SA
South Africa,Paraguay,482.0,AF,SA
Ghana,Paraguay,19.0,AF,SA
Malawi,Paraguay,769.0,AF,SA
Zimbabwe,Paraguay,6078.0,AF,SA
Namibia,Paraguay,4.0,AF,SA
Liberia,Paraguay,21.0,AF,SA
Egypt,Peru,89.0,AF,SA
Ethiopia,Peru,62.0,AF,SA
Morocco,Peru,49.0,AF,SA
Morocco,Peru,28.0,AF,SA
South Africa,Peru,756.0,AF,SA
South Africa,Peru,729.0,AF,SA
Tunisia,Peru,3.0,AF,SA
Ghana,Peru,43.0,AF,SA
Madagascar,Peru,1678.0,AF,SA
Madagascar,Peru,1040.0,AF,SA
Nigeria,Peru,19.0,AF,SA
Somalia,Peru,2.0,AF,SA
Central African Republic,Peru,19.0,AF,SA
Egypt,Philippines,7892.0,AF,AS
Ethiopia,Philippines,28.0,AF,AS
Ethiopia,Philippines,114.0,AF,AS
Kenya,Philippines,25.0,AF,AS
Kenya,Philippines,19.0,AF,AS
Morocco,Philippines,501.0,AF,AS
Morocco,Philippines,527.0,AF,AS
South Africa,Philippines,6348.0,AF,AS
South Africa,Philippines,10129.0,AF,AS
Tunisia,Philippines,305.0,AF,AS
Tunisia,Philippines,50.0,AF,AS
Uganda,Philippines,17.0,AF,AS
Ghana,Philippines,631.0,AF,AS
Ghana,Philippines,580.0,AF,AS
Madagascar,Philippines,20.0,AF,AS
Malawi,Philippines,6712.0,AF,AS
Zimbabwe,Philippines,1801.0,AF,AS
Mozambique,Philippines,3089.0,AF,AS
Seychelles,Philippines,1980.0,AF,AS
Seychelles,Philippines,9094.0,AF,AS
Somalia,Philippines,1.0,AF,AS
Zambia,Philippines,1314.0,AF,AS
Cameroon,Poland,1823.0,AF,EU
Egypt,Poland,13253.0,AF,EU
Ethiopia,Poland,593.0,AF,EU
Ethiopia,Poland,328.0,AF,EU
Kenya,Poland,19486.0,AF,EU
Morocco,Poland,2150.0,AF,EU
Morocco,Poland,1589.0,AF,EU
South Africa,Poland,4300.0,AF,EU
South Africa,Poland,4536.0,AF,EU
Tunisia,Poland,809.0,AF,EU
Tunisia,Poland,953.0,AF,EU
Uganda,Poland,11379.0,AF,EU
Burkina Faso,Poland,378.0,AF,EU
Burkina Faso,Poland,295.0,AF,EU
Burundi,Poland,1203.0,AF,EU
Ghana,Poland,29411.0,AF,EU
Ghana,Poland,1469.0,AF,EU
Guinea,Poland,3877.0,AF,EU
Madagascar,Poland,176.0,AF,EU
Madagascar,Poland,34.0,AF,EU
Malawi,Poland,6581.0,AF,EU
Nigeria,Poland,6401.0,AF,EU
Togo,Poland,1306.0,AF,EU
Togo,Poland,102.0,AF,EU
Zimbabwe,Poland,27903.0,AF,EU
Namibia,Poland,327.0,AF,EU
Namibia,Poland,361.0,AF,EU
Congo,Poland,1139.0,AF,EU
Gabon,Poland,3510.0,AF,EU
Mozambique,Poland,36971.0,AF,EU
Rwanda,Poland,1179.0,AF,EU
Mauritius,Poland,5508.0,AF,EU
Mauritius,Poland,4797.0,AF,EU
Liberia,Poland,4257.0,AF,EU
Zambia,Poland,1.0,AF,EU
Guinea-Bissau,Poland,3.0,AF,EU
Algeria,Portugal,65.0,AF,EU
Algeria,Portugal,133.0,AF,EU
Cameroon,Portugal,9586.0,AF,EU
Egypt,Portugal,9162.0,AF,EU
Ethiopia,Portugal,6148.0,AF,EU
Ethiopia,Portugal,5985.0,AF,EU
Kenya,Portugal,3743.0,AF,EU
Morocco,Portugal,9262.0,AF,EU
Morocco,Portugal,26733.0,AF,EU
South Africa,Portugal,70815.0,AF,EU
South Africa,Portugal,51817.0,AF,EU
Tunisia,Portugal,762.0,AF,EU
Tunisia,Portugal,6499.0,AF,EU
Uganda,Portugal,16713.0,AF,EU
Benin,Portugal,1442.0,AF,EU
Benin,Portugal,1162.0,AF,EU
Burkina Faso,Portugal,1862.0,AF,EU
Ghana,Portugal,225.0,AF,EU
Ghana,Portugal,523.0,AF,EU
Guinea,Portugal,528.0,AF,EU
Madagascar,Portugal,719.0,AF,EU
Madagascar,Portugal,1935.0,AF,EU
Malawi,Portugal,26961.0,AF,EU
Nigeria,Portugal,1623.0,AF,EU
Togo,Portugal,2092.0,AF,EU
Togo,Portugal,1556.0,AF,EU
Zimbabwe,Portugal,4224.0,AF,EU
Namibia,Portugal,146.0,AF,EU
Namibia,Portugal,45.0,AF,EU
Congo,Portugal,101.0,AF,EU
Mozambique,Portugal,8611.0,AF,EU
Sierra Leone,Portugal,370.0,AF,EU
Mali,Portugal,5712.0,AF,EU
Mali,Portugal,4584.0,AF,EU
Mauritius,Portugal,1105.0,AF,EU
Mauritius,Portugal,1657.0,AF,EU
Liberia,Portugal,2.0,AF,EU
Mauritania,Portugal,1.0,AF,EU
Sao Tome and Principe,Portugal,60.0,AF,EU
Sao Tome and Principe,Portugal,19.0,AF,EU
Zambia,Portugal,3137.0,AF,EU
Angola,Portugal,605.0,AF,EU
Senegal,Portugal,296.0,AF,EU
Senegal,Portugal,502.0,AF,EU
Chad,Portugal,5030.0,AF,EU
Guinea-Bissau,Portugal,7.0,AF,EU
Algeria,Qatar,1998.0,AF,AS
Algeria,Qatar,1711.0,AF,AS
Egypt,Qatar,60984.0,AF,AS
Egypt,Qatar,944.0,AF,AS
Ethiopia,Qatar,1917.0,AF,AS
Ethiopia,Qatar,410.0,AF,AS
Kenya,Qatar,6167.0,AF,AS
Morocco,Qatar,8464.0,AF,AS
Morocco,Qatar,7660.0,AF,AS
South Africa,Qatar,30323.0,AF,AS
South Africa,Qatar,15375.0,AF,AS
Tunisia,Qatar,2650.0,AF,AS
Tunisia,Qatar,2134.0,AF,AS
Uganda,Qatar,1272.0,AF,AS
Ghana,Qatar,65.0,AF,AS
Madagascar,Qatar,246.0,AF,AS
Madagascar,Qatar,188.0,AF,AS
Nigeria,Qatar,13.0,AF,AS
Zimbabwe,Qatar,258.0,AF,AS
Djibouti,Qatar,19.0,AF,AS
Mozambique,Qatar,4272.0,AF,AS
Mauritius,Qatar,471.0,AF,AS
Mauritius,Qatar,3.0,AF,AS
Somalia,Qatar,824.0,AF,AS
Cameroon,Romania,452.0,AF,EU
Egypt,Romania,22728.0,AF,EU
Egypt,Romania,708.0,AF,EU
Ethiopia,Romania,1053.0,AF,EU
Ethiopia,Romania,127.0,AF,EU
Kenya,Romania,3223.0,AF,EU
Morocco,Romania,18.0,AF,EU
Morocco,Romania,15.0,AF,EU
South Africa,Romania,1890.0,AF,EU
South Africa,Romania,957.0,AF,EU
Tunisia,Romania,21.0,AF,EU
Tunisia,Romania,44.0,AF,EU
Uganda,Romania,7115.0,AF,EU
Burundi,Romania,106.0,AF,EU
Ghana,Romania,67.0,AF,EU
Ghana,Romania,58.0,AF,EU
Guinea,Romania,481.0,AF,EU
Madagascar,Romania,57.0,AF,EU
Madagascar,Romania,28.0,AF,EU
Malawi,Romania,2683.0,AF,EU
Nigeria,Romania,1090.0,AF,EU
Zimbabwe,Romania,17076.0,AF,EU
Namibia,Romania,3.0,AF,EU
Congo,Romania,320.0,AF,EU
Gabon,Romania,421.0,AF,EU
Mozambique,Romania,26357.0,AF,EU
Rwanda,Romania,230.0,AF,EU
Mauritius,Romania,661.0,AF,EU
Mauritius,Romania,543.0,AF,EU
Somalia,Romania,2.0,AF,EU
Algeria,Russian Federation,6812.0,AF,EU
Algeria,Russian Federation,5623.0,AF,EU
Cameroon,Russian Federation,2752.0,AF,EU
Egypt,Russian Federation,287449.0,AF,EU
Ethiopia,Russian Federation,20247.0,AF,EU
Ethiopia,Russian Federation,14046.0,AF,EU
Kenya,Russian Federation,136897.0,AF,EU
Morocco,Russian Federation,376431.0,AF,EU
Morocco,Russian Federation,160013.0,AF,EU
South Africa,Russian Federation,199314.0,AF,EU
South Africa,Russian Federation,143686.0,AF,EU
Tunisia,Russian Federation,12520.0,AF,EU
Tunisia,Russian Federation,8597.0,AF,EU
Uganda,Russian Federation,13892.0,AF,EU
Benin,Russian Federation,21.0,AF,EU
Burkina Faso,Russian Federation,97.0,AF,EU
Burkina Faso,Russian Federation,4.0,AF,EU
Burundi,Russian Federation,1181.0,AF,EU
Comoros,Russian Federation,668.0,AF,EU
Ghana,Russian Federation,56405.0,AF,EU
Ghana,Russian Federation,60.0,AF,EU
Guinea,Russian Federation,926.0,AF,EU
Madagascar,Russian Federation,5641.0,AF,EU
Madagascar,Russian Federation,2213.0,AF,EU
Malawi,Russian Federation,66099.0,AF,EU
Nigeria,Russian Federation,14069.0,AF,EU
Zimbabwe,Russian Federation,58374.0,AF,EU
Zimbabwe,Russian Federation,1.0,AF,EU
Namibia,Russian Federation,986.0,AF,EU
Namibia,Russian Federation,179.0,AF,EU
Congo,Russian Federation,55.0,AF,EU
Mozambique,Russian Federation,33945.0,AF,EU
Rwanda,Russian Federation,1763.0,AF,EU
Mali,Russian Federation,50.0,AF,EU
Mali,Russian Federation,15.0,AF,EU
Mauritius,Russian Federation,2866.0,AF,EU
Mauritius,Russian Federation,2194.0,AF,EU
Lesotho,Russian Federation,14.0,AF,EU
Liberia,Russian Federation,220.0,AF,EU
Sao Tome and Principe,Russian Federation,18.0,AF,EU
Seychelles,Russian Federation,2.0,AF,EU
Somalia,Russian Federation,1.0,AF,EU
Zambia,Russian Federation,13254.0,AF,EU
Senegal,Russian Federation,5649.0,AF,EU
Senegal,Russian Federation,20.0,AF,EU
Ethiopia,Rwanda,66.0,AF,AF
South Africa,Rwanda,2574.0,AF,AF
Mauritius,Rwanda,218.0,AF,AF
South Africa,Saint Lucia,13.0,AF,
South Africa,Saint Lucia,59.0,AF,
Tunisia,Saint Lucia,13.0,AF,
Niger,Saint Lucia,27.0,AF,
Namibia,Saint Lucia,10.0,AF,
Cameroon,Sao Tome and Principe,57.0,AF,AF
Nigeria,Sao Tome and Principe,1.0,AF,AF
Togo,Sao Tome and Principe,13.0,AF,AF
Gabon,Sao Tome and Principe,13.0,AF,AF
Angola,Sao Tome and Principe,268.0,AF,AF
Algeria,Saudi Arabia,5647.0,AF,AS
Ethiopia,Saudi Arabia,166469.0,AF,AS
Morocco,Saudi Arabia,30721.0,AF,AS
South Africa,Saudi Arabia,128671.0,AF,AS
Tunisia,Saudi Arabia,11516.0,AF,AS
Benin,Saudi Arabia,537.0,AF,AS
Ghana,Saudi Arabia,165.0,AF,AS
Madagascar,Saudi Arabia,2353.0,AF,AS
Niger,Saudi Arabia,1.0,AF,AS
Namibia,Saudi Arabia,446.0,AF,AS
Mali,Saudi Arabia,29.0,AF,AS
Mauritius,Saudi Arabia,826.0,AF,AS
Mauritania,Saudi Arabia,2.0,AF,AS
Senegal,Saudi Arabia,122.0,AF,AS
Botswana,Saudi Arabia,1.0,AF,AS
Algeria,Senegal,18658.0,AF,AF
Algeria,Senegal,703.0,AF,AF
Cameroon,Senegal,51.0,AF,AF
Egypt,Senegal,7974.0,AF,AF
Ethiopia,Senegal,3.0,AF,AF
Ethiopia,Senegal,5.0,AF,AF
Kenya,Senegal,164.0,AF,AF
Morocco,Senegal,10976.0,AF,AF
Morocco,Senegal,34026.0,AF,AF
South Africa,Senegal,7936.0,AF,AF
South Africa,Senegal,16434.0,AF,AF
Tunisia,Senegal,20539.0,AF,AF
Tunisia,Senegal,19271.0,AF,AF
Benin,Senegal,210.0,AF,AF
Benin,Senegal,182.0,AF,AF
Burkina Faso,Senegal,4853.0,AF,AF
Ghana,Senegal,49229.0,AF,AF
Ghana,Senegal,50275.0,AF,AF
Guinea,Senegal,1654.0,AF,AF
Malawi,Senegal,293.0,AF,AF
Niger,Senegal,8.0,AF,AF
Niger,Senegal,32.0,AF,AF
Nigeria,Senegal,1171.0,AF,AF
Togo,Senegal,4320.0,AF,AF
Togo,Senegal,5384.0,AF,AF
Zimbabwe,Senegal,7.0,AF,AF
Congo,Senegal,26.0,AF,AF
Mozambique,Senegal,708.0,AF,AF
Mali,Senegal,602.0,AF,AF
Mali,Senegal,66535.0,AF,AF
Liberia,Senegal,42.0,AF,AF
Mauritania,Senegal,201.0,AF,AF
Mauritania,Senegal,28.0,AF,AF
Zambia,Senegal,83.0,AF,AF
Gambia,Senegal,139.0,AF,AF
Gambia,Senegal,5936.0,AF,AF
Guinea-Bissau,Senegal,11.0,AF,AF
Algeria,Serbia,9.0,AF,EU
Cameroon,Serbia,55.0,AF,EU
Egypt,Serbia,1162.0,AF,EU
Ethiopia,Serbia,174.0,AF,EU
Kenya,Serbia,723.0,AF,EU
Morocco,Serbia,351.0,AF,EU
Morocco,Serbia,3.0,AF,EU
South Africa,Serbia,4443.0,AF,EU
South Africa,Serbia,211.0,AF,EU
Tunisia,Serbia,335.0,AF,EU
Tunisia,Serbia,380.0,AF,EU
Uganda,Serbia,4022.0,AF,EU
Burkina Faso,Serbia,3.0,AF,EU
Comoros,Serbia,13.0,AF,EU
Ghana,Serbia,9705.0,AF,EU
Ghana,Serbia,161.0,AF,EU
Guinea,Serbia,3.0,AF,EU
Madagascar,Serbia,73.0,AF,EU
Malawi,Serbia,288.0,AF,EU
Niger,Serbia,49.0,AF,EU
Nigeria,Serbia,836.0,AF,EU
Togo,Serbia,223.0,AF,EU
Zimbabwe,Serbia,316.0,AF,EU
Namibia,Serbia,4.0,AF,EU
Mozambique,Serbia,646.0,AF,EU
Rwanda,Serbia,67.0,AF,EU
Mali,Serbia,3.0,AF,EU
Mauritius,Serbia,82.0,AF,EU
Lesotho,Serbia,77.0,AF,EU
Liberia,Serbia,116.0,AF,EU
Zambia,Serbia,124.0,AF,EU
Senegal,Serbia,4.0,AF,EU
Algeria,Seychelles,5.0,AF,AF
Egypt,Seychelles,4710.0,AF,AF
Ethiopia,Seychelles,73.0,AF,AF
Ethiopia,Seychelles,35.0,AF,AF
Kenya,Seychelles,873.0,AF,AF
Morocco,Seychelles,17.0,AF,AF
Morocco,Seychelles,11.0,AF,AF
South Africa,Seychelles,17442.0,AF,AF
South Africa,Seychelles,14074.0,AF,AF
Tunisia,Seychelles,8149.0,AF,AF
Tunisia,Seychelles,6338.0,AF,AF
Uganda,Seychelles,273.0,AF,AF
Guinea,Seychelles,1.0,AF,AF
Madagascar,Seychelles,34.0,AF,AF
Madagascar,Seychelles,1612.0,AF,AF
Malawi,Seychelles,128.0,AF,AF
Sierra Leone,Seychelles,1.0,AF,AF
Mali,Seychelles,13.0,AF,AF
Mauritius,Seychelles,9227.0,AF,AF
Mauritius,Seychelles,7770.0,AF,AF
Liberia,Seychelles,23.0,AF,AF
Mauritania,Seychelles,1.0,AF,AF
Algeria,Sierra Leone,582.0,AF,AF
Ethiopia,Sierra Leone,2.0,AF,AF
Morocco,Sierra Leone,3387.0,AF,AF
South Africa,Sierra Leone,3705.0,AF,AF
Tunisia,Sierra Leone,172.0,AF,AF
Benin,Sierra Leone,1.0,AF,AF
Ghana,Sierra Leone,1161.0,AF,AF
Togo,Sierra Leone,19.0,AF,AF
Senegal,Sierra Leone,10028.0,AF,AF
Gambia,Sierra Leone,1.0,AF,AF
Cameroon,Singapore,32275.0,AF,AS
Egypt,Singapore,11286.0,AF,AS
Ethiopia,Singapore,725.0,AF,AS
Ethiopia,Singapore,667.0,AF,AS
Kenya,Singapore,3202.0,AF,AS
Morocco,Singapore,966.0,AF,AS
Morocco,Singapore,4386.0,AF,AS
South Africa,Singapore,61768.0,AF,AS
South Africa,Singapore,52324.0,AF,AS
Tunisia,Singapore,1104.0,AF,AS
Tunisia,Singapore,855.0,AF,AS
Uganda,Singapore,13878.0,AF,AS
Benin,Singapore,2727.0,AF,AS
Burkina Faso,Singapore,100.0,AF,AS
Burkina Faso,Singapore,226316.0,AF,AS
Burundi,Singapore,3.0,AF,AS
Comoros,Singapore,4164.0,AF,AS
Ghana,Singapore,100075.0,AF,AS
Ghana,Singapore,9641.0,AF,AS
Guinea,Singapore,85.0,AF,AS
Madagascar,Singapore,64920.0,AF,AS
Madagascar,Singapore,61208.0,AF,AS
Malawi,Singapore,432.0,AF,AS
Niger,Singapore,1.0,AF,AS
Niger,Singapore,8112.0,AF,AS
Nigeria,Singapore,12999.0,AF,AS
Togo,Singapore,2117.0,AF,AS
Zimbabwe,Singapore,8415.0,AF,AS
Namibia,Singapore,2028.0,AF,AS
Namibia,Singapore,699.0,AF,AS
Congo,Singapore,73.0,AF,AS
Djibouti,Singapore,341.0,AF,AS
Gabon,Singapore,530.0,AF,AS
Mozambique,Singapore,2841.0,AF,AS
Rwanda,Singapore,113.0,AF,AS
Sierra Leone,Singapore,15.0,AF,AS
Mali,Singapore,44.0,AF,AS
Mali,Singapore,366.0,AF,AS
Mauritius,Singapore,3364.0,AF,AS
Mauritius,Singapore,6193.0,AF,AS
Liberia,Singapore,615.0,AF,AS
Seychelles,Singapore,7.0,AF,AS
Somalia,Singapore,111.0,AF,AS
Zambia,Singapore,26.0,AF,AS
Senegal,Singapore,144.0,AF,AS
Senegal,Singapore,1080.0,AF,AS
Guinea-Bissau,Singapore,550.0,AF,AS
Cameroon,Slovakia,1955.0,AF,EU
Egypt,Slovakia,204.0,AF,EU
Ethiopia,Slovakia,646.0,AF,EU
Ethiopia,Slovakia,160.0,AF,EU
Kenya,Slovakia,16.0,AF,EU
Morocco,Slovakia,16.0,AF,EU
Morocco,Slovakia,12.0,AF,EU
South Africa,Slovakia,371.0,AF,EU
South Africa,Slovakia,48.0,AF,EU
Tunisia,Slovakia,340.0,AF,EU
Tunisia,Slovakia,332.0,AF,EU
Madagascar,Slovakia,38.0,AF,EU
Madagascar,Slovakia,83.0,AF,EU
Nigeria,Slovakia,956.0,AF,EU
Namibia,Slovakia,3.0,AF,EU
Rwanda,Slovakia,6.0,AF,EU
Mauritius,Slovakia,114.0,AF,EU
Mauritius,Slovakia,206.0,AF,EU
Somalia,Slovakia,33.0,AF,EU
Cameroon,Slovenia,301.0,AF,EU
Egypt,Slovenia,20232.0,AF,EU
Ethiopia,Slovenia,548.0,AF,EU
Ethiopia,Slovenia,1166.0,AF,EU
Kenya,Slovenia,65.0,AF,EU
Morocco,Slovenia,1800.0,AF,EU
Morocco,Slovenia,1335.0,AF,EU
South Africa,Slovenia,1270.0,AF,EU
South Africa,Slovenia,1078.0,AF,EU
Tunisia,Slovenia,322.0,AF,EU
Tunisia,Slovenia,280.0,AF,EU
Uganda,Slovenia,101.0,AF,EU
Burkina Faso,Slovenia,227.0,AF,EU
Burundi,Slovenia,296.0,AF,EU
Madagascar,Slovenia,43.0,AF,EU
Madagascar,Slovenia,26.0,AF,EU
Congo,Slovenia,30.0,AF,EU
Rwanda,Slovenia,125.0,AF,EU
Mauritius,Slovenia,16.0,AF,EU
Liberia,Slovenia,118.0,AF,EU
Senegal,Slovenia,2.0,AF,EU
Algeria,South Africa,5.0,AF,AF
Algeria,South Africa,3.0,AF,AF
Cameroon,South Africa,26.0,AF,AF
Egypt,South Africa,11110.0,AF,AF
Ethiopia,South Africa,7404.0,AF,AF
Ethiopia,South Africa,11640.0,AF,AF
Kenya,South Africa,8094.0,AF,AF
Morocco,South Africa,1916.0,AF,AF
Morocco,South Africa,1685.0,AF,AF
South Africa,South Africa,11585.0,AF,AF
Tunisia,South Africa,687.0,AF,AF
Tunisia,South Africa,560.0,AF,AF
Uganda,South Africa,4906.0,AF,AF
Benin,South Africa,3216.0,AF,AF
Benin,South Africa,2226.0,AF,AF
Burkina Faso,South Africa,6.0,AF,AF
Burundi,South Africa,301.0,AF,AF
Comoros,South Africa,180.0,AF,AF
Ghana,South Africa,3026.0,AF,AF
Ghana,South Africa,2302.0,AF,AF
Madagascar,South Africa,2378.0,AF,AF
Madagascar,South Africa,811.0,AF,AF
Malawi,South Africa,48211.0,AF,AF
Niger,South Africa,2.0,AF,AF
Nigeria,South Africa,6183.0,AF,AF
Togo,South Africa,113.0,AF,AF
Togo,South Africa,258.0,AF,AF
Zimbabwe,South Africa,78572.0,AF,AF
Zimbabwe,South Africa,901404.0,AF,AF
Namibia,South Africa,176328.0,AF,AF
Namibia,South Africa,170001.0,AF,AF
Congo,South Africa,33.0,AF,AF
Djibouti,South Africa,660.0,AF,AF
Gabon,South Africa,12.0,AF,AF
Mozambique,South Africa,75842.0,AF,AF
Rwanda,South Africa,788.0,AF,AF
Sierra Leone,South Africa,66.0,AF,AF
Mali,South Africa,1.0,AF,AF
Mali,South Africa,1.0,AF,AF
Mauritius,South Africa,3034.0,AF,AF
Mauritius,South Africa,1612.0,AF,AF
Lesotho,South Africa,38219.0,AF,AF
Liberia,South Africa,34.0,AF,AF
Sao Tome and Principe,South Africa,4.0,AF,AF
Seychelles,South Africa,6.0,AF,AF
Somalia,South Africa,18.0,AF,AF
Zambia,South Africa,48099.0,AF,AF
Zambia,South Africa,190.0,AF,AF
Angola,South Africa,3.0,AF,AF
Senegal,South Africa,10.0,AF,AF
Senegal,South Africa,12.0,AF,AF
Central African Republic,South Africa,3.0,AF,AF
Botswana,South Africa,37843.0,AF,AF
Botswana,South Africa,60855.0,AF,AF
Algeria,Spain,10862.0,AF,EU
Algeria,Spain,12342.0,AF,EU
Cameroon,Spain,49478.0,AF,EU
Egypt,Spain,59716.0,AF,EU
Egypt,Spain,2671.0,AF,EU
Ethiopia,Spain,6881.0,AF,EU
Ethiopia,Spain,3911.0,AF,EU
Kenya,Spain,21897.0,AF,EU
Morocco,Spain,544232.0,AF,EU
Morocco,Spain,407820.0,AF,EU
South Africa,Spain,34398.0,AF,EU
South Africa,Spain,29400.0,AF,EU
Tunisia,Spain,96902.0,AF,EU
Tunisia,Spain,91648.0,AF,EU
Uganda,Spain,26789.0,AF,EU
Benin,Spain,5446.0,AF,EU
Benin,Spain,2196.0,AF,EU
Burkina Faso,Spain,2919.0,AF,EU
Burkina Faso,Spain,1799.0,AF,EU
Burundi,Spain,37.0,AF,EU
Comoros,Spain,400.0,AF,EU
Ghana,Spain,85613.0,AF,EU
Ghana,Spain,110370.0,AF,EU
Guinea,Spain,9671.0,AF,EU
Madagascar,Spain,5405.0,AF,EU
Madagascar,Spain,6131.0,AF,EU
Malawi,Spain,6102.0,AF,EU
Niger,Spain,2556.0,AF,EU
Niger,Spain,1757.0,AF,EU
