source,target,value,sourcecont,targetcont
Turkmenistan,France,3939.0,AS,EU
Armenia,France,448.0,AS,EU
Armenia,France,578.0,AS,EU
Bahrain,France,5.0,AS,EU
Bahrain,France,64.0,AS,EU
Nepal,France,1199.0,AS,EU
Qatar,France,332.0,AS,EU
Qatar,France,418.0,AS,EU
Mongolia,France,1.0,AS,EU
Bhutan,France,2.0,AS,EU
India,Gabon,301.0,AS,AF
India,Gabon,653.0,AS,AF
Pakistan,Gabon,13.0,AS,AF
Turkey,Gabon,4072.0,AS,AF
United Arab Emirates,Gabon,67.0,AS,AF
United Arab Emirates,Gabon,2976.0,AS,AF
Indonesia,Gabon,4560.0,AS,AF
Malaysia,Gabon,13094.0,AS,AF
Thailand,Gabon,44504.0,AS,AF
Thailand,Gabon,39859.0,AS,AF
Cambodia,Gabon,3119.0,AS,AF
Cambodia,Gabon,2785.0,AS,AF
Lebanon,Gabon,2.0,AS,AF
Lebanon,Gabon,1770.0,AS,AF
Singapore,Gabon,375.0,AS,AF
Israel,Gabon,20.0,AS,AF
Kuwait,Gabon,46.0,AS,AF
India,Gambia,7268.0,AS,AF
India,Gambia,13862.0,AS,AF
Pakistan,Gambia,7021.0,AS,AF
Pakistan,Gambia,10611.0,AS,AF
Turkey,Gambia,1820.0,AS,AF
Turkey,Gambia,7056.0,AS,AF
United Arab Emirates,Gambia,2197.0,AS,AF
United Arab Emirates,Gambia,2614.0,AS,AF
Cyprus,Gambia,40.0,AS,AF
Indonesia,Gambia,5086.0,AS,AF
Indonesia,Gambia,21829.0,AS,AF
Malaysia,Gambia,16649.0,AS,AF
Malaysia,Gambia,25335.0,AS,AF
Sri Lanka,Gambia,175.0,AS,AF
Sri Lanka,Gambia,1613.0,AS,AF
Thailand,Gambia,1174.0,AS,AF
Thailand,Gambia,1932.0,AS,AF
Viet Nam,Gambia,58.0,AS,AF
Jordan,Gambia,10.0,AS,AF
Jordan,Gambia,9.0,AS,AF
Lebanon,Gambia,75.0,AS,AF
Lebanon,Gambia,340.0,AS,AF
Saudi Arabia,Gambia,228.0,AS,AF
Singapore,Gambia,2966.0,AS,AF
Singapore,Gambia,14.0,AS,AF
Bangladesh,Gambia,16.0,AS,AF
Armenia,Gambia,14.0,AS,AF
Qatar,Gambia,1.0,AS,AF
Yemen,Gambia,8.0,AS,AF
India,Georgia,6918.0,AS,AS
India,Georgia,22444.0,AS,AS
Kazakhstan,Georgia,3507.0,AS,AS
Kazakhstan,Georgia,2506.0,AS,AS
Kyrgyzstan,Georgia,1840.0,AS,AS
Kyrgyzstan,Georgia,1766.0,AS,AS
Pakistan,Georgia,1933.0,AS,AS
Pakistan,Georgia,3239.0,AS,AS
Turkey,Georgia,112865.0,AS,AS
Turkey,Georgia,131402.0,AS,AS
United Arab Emirates,Georgia,2607.0,AS,AS
United Arab Emirates,Georgia,2456.0,AS,AS
Cyprus,Georgia,934.0,AS,AS
Cyprus,Georgia,243.0,AS,AS
Indonesia,Georgia,7341.0,AS,AS
Indonesia,Georgia,51978.0,AS,AS
Malaysia,Georgia,1467.0,AS,AS
Malaysia,Georgia,8349.0,AS,AS
Sri Lanka,Georgia,1212.0,AS,AS
Sri Lanka,Georgia,1889.0,AS,AS
Thailand,Georgia,636.0,AS,AS
Thailand,Georgia,4327.0,AS,AS
Viet Nam,Georgia,3149.0,AS,AS
Azerbaijan,Georgia,19328.0,AS,AS
Japan,Georgia,133.0,AS,AS
Japan,Georgia,9.0,AS,AS
Jordan,Georgia,70.0,AS,AS
Jordan,Georgia,116.0,AS,AS
Lebanon,Georgia,233.0,AS,AS
Lebanon,Georgia,59.0,AS,AS
Philippines,Georgia,186.0,AS,AS
Singapore,Georgia,239.0,AS,AS
Singapore,Georgia,135.0,AS,AS
Syrian Arab Republic,Georgia,28.0,AS,AS
Uzbekistan,Georgia,4284.0,AS,AS
Israel,Georgia,209.0,AS,AS
Israel,Georgia,720.0,AS,AS
Kuwait,Georgia,2.0,AS,AS
Turkmenistan,Georgia,34.0,AS,AS
Armenia,Georgia,14703.0,AS,AS
Armenia,Georgia,13867.0,AS,AS
India,Germany,497939.0,AS,EU
India,Germany,476847.0,AS,EU
Kazakhstan,Germany,17302.0,AS,EU
Kazakhstan,Germany,12794.0,AS,EU
Kyrgyzstan,Germany,5609.0,AS,EU
Kyrgyzstan,Germany,954.0,AS,EU
Pakistan,Germany,46953.0,AS,EU
Pakistan,Germany,34908.0,AS,EU
Turkey,Germany,1323749.0,AS,EU
Turkey,Germany,1267271.0,AS,EU
United Arab Emirates,Germany,5698.0,AS,EU
United Arab Emirates,Germany,8076.0,AS,EU
Cyprus,Germany,38792.0,AS,EU
Cyprus,Germany,22845.0,AS,EU
Indonesia,Germany,946916.0,AS,EU
Indonesia,Germany,580286.0,AS,EU
Malaysia,Germany,397544.0,AS,EU
Malaysia,Germany,255703.0,AS,EU
Sri Lanka,Germany,90891.0,AS,EU
Sri Lanka,Germany,104972.0,AS,EU
Thailand,Germany,379522.0,AS,EU
Thailand,Germany,344717.0,AS,EU
Viet Nam,Germany,885343.0,AS,EU
Afghanistan,Germany,3120.0,AS,EU
Azerbaijan,Germany,27003.0,AS,EU
Cambodia,Germany,43109.0,AS,EU
Cambodia,Germany,11773.0,AS,EU
Georgia,Germany,62061.0,AS,EU
Georgia,Germany,57901.0,AS,EU
Iraq,Germany,337.0,AS,EU
Japan,Germany,63195.0,AS,EU
Japan,Germany,48885.0,AS,EU
Jordan,Germany,9757.0,AS,EU
Jordan,Germany,12518.0,AS,EU
Lebanon,Germany,23378.0,AS,EU
Lebanon,Germany,20601.0,AS,EU
Myanmar,Germany,11128.0,AS,EU
Oman,Germany,476.0,AS,EU
Oman,Germany,71.0,AS,EU
Philippines,Germany,89067.0,AS,EU
Philippines,Germany,61021.0,AS,EU
Saudi Arabia,Germany,886.0,AS,EU
Singapore,Germany,17833.0,AS,EU
Singapore,Germany,26287.0,AS,EU
Syrian Arab Republic,Germany,12527.0,AS,EU
Tajikistan,Germany,408.0,AS,EU
Uzbekistan,Germany,14688.0,AS,EU
Israel,Germany,52135.0,AS,EU
Israel,Germany,71979.0,AS,EU
Bangladesh,Germany,6311.0,AS,EU
Bangladesh,Germany,7.0,AS,EU
Kuwait,Germany,1.0,AS,EU
Kuwait,Germany,158.0,AS,EU
Turkmenistan,Germany,501.0,AS,EU
Armenia,Germany,1451.0,AS,EU
Armenia,Germany,1378.0,AS,EU
Bahrain,Germany,50.0,AS,EU
Bahrain,Germany,27.0,AS,EU
Nepal,Germany,1019.0,AS,EU
Qatar,Germany,120.0,AS,EU
Qatar,Germany,467.0,AS,EU
Yemen,Germany,391.0,AS,EU
Mongolia,Germany,3408.0,AS,EU
Mongolia,Germany,2242.0,AS,EU
Bhutan,Germany,10.0,AS,EU
India,Ghana,42751.0,AS,AF
India,Ghana,67676.0,AS,AF
Kazakhstan,Ghana,53.0,AS,AF
Pakistan,Ghana,3581.0,AS,AF
Pakistan,Ghana,4633.0,AS,AF
Turkey,Ghana,21109.0,AS,AF
Turkey,Ghana,31213.0,AS,AF
United Arab Emirates,Ghana,14108.0,AS,AF
United Arab Emirates,Ghana,13215.0,AS,AF
Cyprus,Ghana,311.0,AS,AF
Cyprus,Ghana,243.0,AS,AF
Indonesia,Ghana,19856.0,AS,AF
Indonesia,Ghana,39997.0,AS,AF
Malaysia,Ghana,100501.0,AS,AF
Malaysia,Ghana,144786.0,AS,AF
Sri Lanka,Ghana,3111.0,AS,AF
Sri Lanka,Ghana,11364.0,AS,AF
Thailand,Ghana,68937.0,AS,AF
Thailand,Ghana,109408.0,AS,AF
Viet Nam,Ghana,184671.0,AS,AF
Cambodia,Ghana,27.0,AS,AF
Cambodia,Ghana,61.0,AS,AF
Georgia,Ghana,31.0,AS,AF
Georgia,Ghana,19.0,AS,AF
Japan,Ghana,7.0,AS,AF
Jordan,Ghana,195.0,AS,AF
Jordan,Ghana,199.0,AS,AF
Lebanon,Ghana,1552.0,AS,AF
Lebanon,Ghana,1908.0,AS,AF
Myanmar,Ghana,9.0,AS,AF
Oman,Ghana,101.0,AS,AF
Oman,Ghana,79.0,AS,AF
Philippines,Ghana,847.0,AS,AF
Philippines,Ghana,861.0,AS,AF
Saudi Arabia,Ghana,348.0,AS,AF
Saudi Arabia,Ghana,17.0,AS,AF
Singapore,Ghana,11883.0,AS,AF
Singapore,Ghana,5508.0,AS,AF
Israel,Ghana,12057.0,AS,AF
Israel,Ghana,1088.0,AS,AF
Bangladesh,Ghana,309.0,AS,AF
Bahrain,Ghana,2.0,AS,AF
Qatar,Ghana,4.0,AS,AF
Yemen,Ghana,19.0,AS,AF
India,Greece,47705.0,AS,EU
India,Greece,47930.0,AS,EU
Kazakhstan,Greece,12.0,AS,EU
Kyrgyzstan,Greece,331.0,AS,EU
Pakistan,Greece,2614.0,AS,EU
Pakistan,Greece,2480.0,AS,EU
Turkey,Greece,78974.0,AS,EU
Turkey,Greece,72307.0,AS,EU
United Arab Emirates,Greece,391.0,AS,EU
United Arab Emirates,Greece,565.0,AS,EU
Cyprus,Greece,73348.0,AS,EU
Cyprus,Greece,44663.0,AS,EU
Indonesia,Greece,53340.0,AS,EU
Indonesia,Greece,49761.0,AS,EU
Malaysia,Greece,25245.0,AS,EU
Malaysia,Greece,20211.0,AS,EU
Sri Lanka,Greece,2082.0,AS,EU
Sri Lanka,Greece,4349.0,AS,EU
Thailand,Greece,9418.0,AS,EU
Thailand,Greece,9579.0,AS,EU
Viet Nam,Greece,25704.0,AS,EU
Azerbaijan,Greece,494.0,AS,EU
Cambodia,Greece,2694.0,AS,EU
Cambodia,Greece,2657.0,AS,EU
Georgia,Greece,3433.0,AS,EU
Georgia,Greece,3470.0,AS,EU
Iraq,Greece,19.0,AS,EU
Japan,Greece,1314.0,AS,EU
Japan,Greece,778.0,AS,EU
Jordan,Greece,71.0,AS,EU
Jordan,Greece,184.0,AS,EU
Lebanon,Greece,3568.0,AS,EU
Lebanon,Greece,1665.0,AS,EU
Myanmar,Greece,554.0,AS,EU
Oman,Greece,2823.0,AS,EU
Philippines,Greece,984.0,AS,EU
Philippines,Greece,917.0,AS,EU
Saudi Arabia,Greece,326.0,AS,EU
Singapore,Greece,873.0,AS,EU
Singapore,Greece,1770.0,AS,EU
Syrian Arab Republic,Greece,1613.0,AS,EU
Tajikistan,Greece,288.0,AS,EU
Uzbekistan,Greece,26.0,AS,EU
Israel,Greece,4103.0,AS,EU
Israel,Greece,4633.0,AS,EU
Bangladesh,Greece,268.0,AS,EU
Bangladesh,Greece,41.0,AS,EU
Kuwait,Greece,1.0,AS,EU
Armenia,Greece,241.0,AS,EU
Armenia,Greece,170.0,AS,EU
Bahrain,Greece,13.0,AS,EU
Qatar,Greece,32.0,AS,EU
Qatar,Greece,33.0,AS,EU
Yemen,Greece,25.0,AS,EU
India,Greenland,44.0,AS,
Pakistan,Greenland,16.0,AS,
Turkey,Greenland,113.0,AS,
Indonesia,Greenland,50.0,AS,
Malaysia,Greenland,5.0,AS,
Sri Lanka,Greenland,10.0,AS,
Thailand,Greenland,513.0,AS,
Viet Nam,Greenland,19.0,AS,
Cambodia,Greenland,2.0,AS,
Japan,Greenland,14.0,AS,
Philippines,Greenland,15.0,AS,
Singapore,Greenland,2.0,AS,
Israel,Greenland,71.0,AS,
India,Guinea,193768.0,AS,AF
India,Guinea,181213.0,AS,AF
Pakistan,Guinea,4582.0,AS,AF
Pakistan,Guinea,4200.0,AS,AF
Turkey,Guinea,2.0,AS,AF
Turkey,Guinea,8225.0,AS,AF
United Arab Emirates,Guinea,8.0,AS,AF
United Arab Emirates,Guinea,19010.0,AS,AF
Cyprus,Guinea,74.0,AS,AF
Indonesia,Guinea,7829.0,AS,AF
Malaysia,Guinea,32837.0,AS,AF
Sri Lanka,Guinea,2465.0,AS,AF
Thailand,Guinea,36795.0,AS,AF
Thailand,Guinea,38737.0,AS,AF
Cambodia,Guinea,12.0,AS,AF
Cambodia,Guinea,11.0,AS,AF
Japan,Guinea,1076.0,AS,AF
Japan,Guinea,961.0,AS,AF
Jordan,Guinea,716.0,AS,AF
Lebanon,Guinea,10.0,AS,AF
Lebanon,Guinea,1369.0,AS,AF
Oman,Guinea,87.0,AS,AF
Singapore,Guinea,150.0,AS,AF
India,Guyana,1561.0,AS,SA
India,Guyana,1282.0,AS,SA
Pakistan,Guyana,3.0,AS,SA
Pakistan,Guyana,3.0,AS,SA
Turkey,Guyana,1220.0,AS,SA
Turkey,Guyana,658.0,AS,SA
United Arab Emirates,Guyana,144.0,AS,SA
United Arab Emirates,Guyana,50.0,AS,SA
Indonesia,Guyana,277.0,AS,SA
Indonesia,Guyana,667.0,AS,SA
Malaysia,Guyana,3141.0,AS,SA
Malaysia,Guyana,4613.0,AS,SA
Sri Lanka,Guyana,207.0,AS,SA
Sri Lanka,Guyana,327.0,AS,SA
Thailand,Guyana,428.0,AS,SA
Thailand,Guyana,671.0,AS,SA
Viet Nam,Guyana,314.0,AS,SA
Jordan,Guyana,14.0,AS,SA
Lebanon,Guyana,1.0,AS,SA
Oman,Guyana,30.0,AS,SA
Saudi Arabia,Guyana,1.0,AS,SA
Singapore,Guyana,2442.0,AS,SA
Singapore,Guyana,1406.0,AS,SA
Syrian Arab Republic,Guyana,20.0,AS,SA
Israel,Guyana,1.0,AS,SA
Bangladesh,Guyana,5.0,AS,SA
Bahrain,Guyana,24.0,AS,SA
Bahrain,Guyana,23.0,AS,SA
India,Honduras,3980.0,AS,
India,Honduras,3659.0,AS,
Pakistan,Honduras,3.0,AS,
Turkey,Honduras,643.0,AS,
Turkey,Honduras,783.0,AS,
United Arab Emirates,Honduras,119.0,AS,
United Arab Emirates,Honduras,132.0,AS,
Indonesia,Honduras,150.0,AS,
Indonesia,Honduras,1301.0,AS,
Malaysia,Honduras,287.0,AS,
Malaysia,Honduras,288.0,AS,
Sri Lanka,Honduras,1647.0,AS,
Sri Lanka,Honduras,1427.0,AS,
Thailand,Honduras,1852.0,AS,
Thailand,Honduras,2146.0,AS,
Viet Nam,Honduras,1647.0,AS,
Japan,Honduras,61.0,AS,
Jordan,Honduras,5.0,AS,
Lebanon,Honduras,28.0,AS,
Philippines,Honduras,103.0,AS,
Saudi Arabia,Honduras,525.0,AS,
Singapore,Honduras,1862.0,AS,
Singapore,Honduras,46.0,AS,
Syrian Arab Republic,Honduras,72.0,AS,
Israel,Honduras,65.0,AS,
India,Hungary,11063.0,AS,EU
India,Hungary,6079.0,AS,EU
Kazakhstan,Hungary,758.0,AS,EU
Kazakhstan,Hungary,55.0,AS,EU
Kyrgyzstan,Hungary,166.0,AS,EU
Kyrgyzstan,Hungary,167.0,AS,EU
Pakistan,Hungary,95.0,AS,EU
Pakistan,Hungary,204.0,AS,EU
Turkey,Hungary,42669.0,AS,EU
Turkey,Hungary,30425.0,AS,EU
United Arab Emirates,Hungary,83.0,AS,EU
United Arab Emirates,Hungary,1342.0,AS,EU
Cyprus,Hungary,19172.0,AS,EU
Cyprus,Hungary,260.0,AS,EU
Indonesia,Hungary,42386.0,AS,EU
Indonesia,Hungary,4872.0,AS,EU
Malaysia,Hungary,16678.0,AS,EU
Malaysia,Hungary,14782.0,AS,EU
Sri Lanka,Hungary,19226.0,AS,EU
Sri Lanka,Hungary,15587.0,AS,EU
Thailand,Hungary,12925.0,AS,EU
Thailand,Hungary,4257.0,AS,EU
Viet Nam,Hungary,5883.0,AS,EU
Azerbaijan,Hungary,13.0,AS,EU
Cambodia,Hungary,379.0,AS,EU
Cambodia,Hungary,4292.0,AS,EU
Georgia,Hungary,270.0,AS,EU
Georgia,Hungary,254.0,AS,EU
Japan,Hungary,311.0,AS,EU
Japan,Hungary,130.0,AS,EU
Jordan,Hungary,243.0,AS,EU
Myanmar,Hungary,372.0,AS,EU
Philippines,Hungary,1628.0,AS,EU
Philippines,Hungary,1272.0,AS,EU
Saudi Arabia,Hungary,2.0,AS,EU
Singapore,Hungary,450.0,AS,EU
Singapore,Hungary,376.0,AS,EU
Syrian Arab Republic,Hungary,2.0,AS,EU
Uzbekistan,Hungary,169.0,AS,EU
Israel,Hungary,1312.0,AS,EU
Israel,Hungary,2046.0,AS,EU
Bangladesh,Hungary,777.0,AS,EU
Kuwait,Hungary,2.0,AS,EU
Turkmenistan,Hungary,33.0,AS,EU
Armenia,Hungary,160.0,AS,EU
Armenia,Hungary,112.0,AS,EU
Nepal,Hungary,6.0,AS,EU
Mongolia,Hungary,4.0,AS,EU
India,Iceland,1406.0,AS,EU
India,Iceland,5.0,AS,EU
Kazakhstan,Iceland,12.0,AS,EU
Pakistan,Iceland,41.0,AS,EU
Pakistan,Iceland,2.0,AS,EU
Turkey,Iceland,1390.0,AS,EU
Turkey,Iceland,26.0,AS,EU
United Arab Emirates,Iceland,1.0,AS,EU
United Arab Emirates,Iceland,34.0,AS,EU
Cyprus,Iceland,49.0,AS,EU
Indonesia,Iceland,622.0,AS,EU
Indonesia,Iceland,67.0,AS,EU
Malaysia,Iceland,77.0,AS,EU
Sri Lanka,Iceland,279.0,AS,EU
Sri Lanka,Iceland,17.0,AS,EU
Thailand,Iceland,4410.0,AS,EU
Thailand,Iceland,2800.0,AS,EU
Viet Nam,Iceland,757.0,AS,EU
Cambodia,Iceland,16.0,AS,EU
Georgia,Iceland,22.0,AS,EU
Japan,Iceland,539.0,AS,EU
Jordan,Iceland,23.0,AS,EU
Lebanon,Iceland,14.0,AS,EU
Myanmar,Iceland,1.0,AS,EU
Philippines,Iceland,479.0,AS,EU
Philippines,Iceland,25.0,AS,EU
Singapore,Iceland,101.0,AS,EU
Singapore,Iceland,1.0,AS,EU
Syrian Arab Republic,Iceland,3.0,AS,EU
Uzbekistan,Iceland,10.0,AS,EU
Israel,Iceland,783.0,AS,EU
Israel,Iceland,172.0,AS,EU
Bangladesh,Iceland,56.0,AS,EU
India,Indonesia,532626.0,AS,AS
India,Indonesia,472205.0,AS,AS
Kazakhstan,Indonesia,188.0,AS,AS
Kyrgyzstan,Indonesia,4.0,AS,AS
Pakistan,Indonesia,76982.0,AS,AS
Pakistan,Indonesia,58223.0,AS,AS
Turkey,Indonesia,80104.0,AS,AS
Turkey,Indonesia,63262.0,AS,AS
United Arab Emirates,Indonesia,15075.0,AS,AS
United Arab Emirates,Indonesia,15229.0,AS,AS
Cyprus,Indonesia,270.0,AS,AS
Cyprus,Indonesia,43.0,AS,AS
Indonesia,Indonesia,15483.0,AS,AS
Malaysia,Indonesia,464893.0,AS,AS
Malaysia,Indonesia,644938.0,AS,AS
Sri Lanka,Indonesia,19672.0,AS,AS
Sri Lanka,Indonesia,18328.0,AS,AS
Thailand,Indonesia,1676530.0,AS,AS
Thailand,Indonesia,1343591.0,AS,AS
Viet Nam,Indonesia,363672.0,AS,AS
Afghanistan,Indonesia,31.0,AS,AS
Cambodia,Indonesia,405.0,AS,AS
Cambodia,Indonesia,1089.0,AS,AS
Georgia,Indonesia,1.0,AS,AS
Japan,Indonesia,31500.0,AS,AS
Japan,Indonesia,29796.0,AS,AS
Jordan,Indonesia,21.0,AS,AS
Jordan,Indonesia,188.0,AS,AS
Lebanon,Indonesia,68.0,AS,AS
Lebanon,Indonesia,24.0,AS,AS
Myanmar,Indonesia,45869.0,AS,AS
Oman,Indonesia,5.0,AS,AS
Oman,Indonesia,3.0,AS,AS
Philippines,Indonesia,38741.0,AS,AS
Philippines,Indonesia,67054.0,AS,AS
Saudi Arabia,Indonesia,3018.0,AS,AS
Singapore,Indonesia,181361.0,AS,AS
Singapore,Indonesia,686889.0,AS,AS
Syrian Arab Republic,Indonesia,26.0,AS,AS
Uzbekistan,Indonesia,939.0,AS,AS
Israel,Indonesia,174.0,AS,AS
Israel,Indonesia,42.0,AS,AS
Bangladesh,Indonesia,685.0,AS,AS
Turkmenistan,Indonesia,144.0,AS,AS
Bahrain,Indonesia,1281.0,AS,AS
Timor-Leste,Indonesia,1391.0,AS,AS
Yemen,Indonesia,431.0,AS,AS
Mongolia,Indonesia,1.0,AS,AS
Maldives,Indonesia,1.0,AS,AS
Brunei Darussalam,Indonesia,9.0,AS,AS
India,Ireland,31291.0,AS,EU
India,Ireland,20446.0,AS,EU
Kazakhstan,Ireland,5.0,AS,EU
Kyrgyzstan,Ireland,1.0,AS,EU
Pakistan,Ireland,2207.0,AS,EU
Pakistan,Ireland,1653.0,AS,EU
Turkey,Ireland,10384.0,AS,EU
Turkey,Ireland,11390.0,AS,EU
United Arab Emirates,Ireland,442.0,AS,EU
United Arab Emirates,Ireland,1512.0,AS,EU
Cyprus,Ireland,1234.0,AS,EU
Cyprus,Ireland,1533.0,AS,EU
Indonesia,Ireland,12364.0,AS,EU
Indonesia,Ireland,5940.0,AS,EU
Malaysia,Ireland,56189.0,AS,EU
Malaysia,Ireland,4580.0,AS,EU
Sri Lanka,Ireland,15740.0,AS,EU
Sri Lanka,Ireland,16313.0,AS,EU
Thailand,Ireland,42883.0,AS,EU
Thailand,Ireland,49286.0,AS,EU
Viet Nam,Ireland,3468.0,AS,EU
Azerbaijan,Ireland,3.0,AS,EU
Cambodia,Ireland,169.0,AS,EU
Cambodia,Ireland,128.0,AS,EU
Georgia,Ireland,5.0,AS,EU
Iraq,Ireland,1.0,AS,EU
Japan,Ireland,2161.0,AS,EU
Japan,Ireland,850.0,AS,EU
Jordan,Ireland,1.0,AS,EU
Lebanon,Ireland,123.0,AS,EU
Lebanon,Ireland,95.0,AS,EU
Myanmar,Ireland,183.0,AS,EU
Oman,Ireland,1.0,AS,EU
Philippines,Ireland,1604.0,AS,EU
Philippines,Ireland,3608.0,AS,EU
Saudi Arabia,Ireland,11.0,AS,EU
Singapore,Ireland,3877.0,AS,EU
Singapore,Ireland,4014.0,AS,EU
Uzbekistan,Ireland,4.0,AS,EU
Israel,Ireland,7913.0,AS,EU
Israel,Ireland,7348.0,AS,EU
Bangladesh,Ireland,96.0,AS,EU
Bangladesh,Ireland,9.0,AS,EU
Kuwait,Ireland,1150.0,AS,EU
Kuwait,Ireland,1.0,AS,EU
Armenia,Ireland,3.0,AS,EU
Armenia,Ireland,10.0,AS,EU
Bahrain,Ireland,81.0,AS,EU
Bahrain,Ireland,11.0,AS,EU
Nepal,Ireland,9.0,AS,EU
Qatar,Ireland,198.0,AS,EU
Qatar,Ireland,140.0,AS,EU
India,Israel,51632.0,AS,AS
India,Israel,73829.0,AS,AS
Kazakhstan,Israel,1.0,AS,AS
Kyrgyzstan,Israel,6.0,AS,AS
Kyrgyzstan,Israel,5.0,AS,AS
Pakistan,Israel,50.0,AS,AS
Turkey,Israel,290930.0,AS,AS
Turkey,Israel,258051.0,AS,AS
Cyprus,Israel,9708.0,AS,AS
Cyprus,Israel,475.0,AS,AS
Indonesia,Israel,9806.0,AS,AS
Indonesia,Israel,50897.0,AS,AS
Malaysia,Israel,2087.0,AS,AS
Sri Lanka,Israel,4000.0,AS,AS
Sri Lanka,Israel,11487.0,AS,AS
Thailand,Israel,75849.0,AS,AS
Thailand,Israel,81808.0,AS,AS
Viet Nam,Israel,41422.0,AS,AS
Azerbaijan,Israel,113.0,AS,AS
Cambodia,Israel,52.0,AS,AS
Georgia,Israel,2389.0,AS,AS
Georgia,Israel,2968.0,AS,AS
Japan,Israel,6123.0,AS,AS
Japan,Israel,3694.0,AS,AS
Jordan,Israel,47419.0,AS,AS
Jordan,Israel,19444.0,AS,AS
Philippines,Israel,7372.0,AS,AS
Philippines,Israel,8292.0,AS,AS
Singapore,Israel,89213.0,AS,AS
Singapore,Israel,18420.0,AS,AS
Uzbekistan,Israel,140.0,AS,AS
Armenia,Israel,372.0,AS,AS
Armenia,Israel,462.0,AS,AS
Nepal,Israel,73.0,AS,AS
India,Italy,318409.0,AS,EU
India,Italy,312853.0,AS,EU
Kazakhstan,Italy,33471.0,AS,EU
Kazakhstan,Italy,42827.0,AS,EU
Kyrgyzstan,Italy,590.0,AS,EU
Kyrgyzstan,Italy,2.0,AS,EU
Pakistan,Italy,35640.0,AS,EU
Pakistan,Italy,29823.0,AS,EU
Turkey,Italy,565143.0,AS,EU
Turkey,Italy,707487.0,AS,EU
United Arab Emirates,Italy,2846.0,AS,EU
United Arab Emirates,Italy,5029.0,AS,EU
Cyprus,Italy,24786.0,AS,EU
Cyprus,Italy,5495.0,AS,EU
Indonesia,Italy,804065.0,AS,EU
Indonesia,Italy,704497.0,AS,EU
Malaysia,Italy,363534.0,AS,EU
Malaysia,Italy,310475.0,AS,EU
Sri Lanka,Italy,17114.0,AS,EU
Sri Lanka,Italy,22757.0,AS,EU
Thailand,Italy,217699.0,AS,EU
Thailand,Italy,208934.0,AS,EU
Viet Nam,Italy,324625.0,AS,EU
Afghanistan,Italy,88.0,AS,EU
Azerbaijan,Italy,25593.0,AS,EU
Cambodia,Italy,11110.0,AS,EU
Cambodia,Italy,10917.0,AS,EU
Georgia,Italy,44185.0,AS,EU
Georgia,Italy,45942.0,AS,EU
Iraq,Italy,5680.0,AS,EU
Japan,Italy,14703.0,AS,EU
Japan,Italy,19528.0,AS,EU
Jordan,Italy,711.0,AS,EU
Jordan,Italy,384.0,AS,EU
Lebanon,Italy,1951.0,AS,EU
Lebanon,Italy,1430.0,AS,EU
Myanmar,Italy,1247.0,AS,EU
Oman,Italy,19.0,AS,EU
Philippines,Italy,49827.0,AS,EU
Philippines,Italy,45314.0,AS,EU
Saudi Arabia,Italy,3788.0,AS,EU
Singapore,Italy,2255.0,AS,EU
Singapore,Italy,6809.0,AS,EU
Syrian Arab Republic,Italy,2507.0,AS,EU
Tajikistan,Italy,405.0,AS,EU
Uzbekistan,Italy,1641.0,AS,EU
Israel,Italy,41582.0,AS,EU
Israel,Italy,42219.0,AS,EU
Bangladesh,Italy,4772.0,AS,EU
Bangladesh,Italy,663.0,AS,EU
Turkmenistan,Italy,180.0,AS,EU
Armenia,Italy,106.0,AS,EU
Armenia,Italy,827.0,AS,EU
Bahrain,Italy,1.0,AS,EU
Bahrain,Italy,1.0,AS,EU
Nepal,Italy,175.0,AS,EU
Qatar,Italy,23.0,AS,EU
Qatar,Italy,112.0,AS,EU
Yemen,Italy,1369.0,AS,EU
Mongolia,Italy,3950.0,AS,EU
Mongolia,Italy,2266.0,AS,EU
Brunei Darussalam,Italy,55.0,AS,EU
India,Jamaica,1796.0,AS,
India,Jamaica,1808.0,AS,
Pakistan,Jamaica,226.0,AS,
Pakistan,Jamaica,231.0,AS,
Turkey,Jamaica,2821.0,AS,
Turkey,Jamaica,2458.0,AS,
United Arab Emirates,Jamaica,225.0,AS,
United Arab Emirates,Jamaica,205.0,AS,
Cyprus,Jamaica,53.0,AS,
Indonesia,Jamaica,3596.0,AS,
Indonesia,Jamaica,5553.0,AS,
Malaysia,Jamaica,3153.0,AS,
Malaysia,Jamaica,4181.0,AS,
Sri Lanka,Jamaica,29.0,AS,
Sri Lanka,Jamaica,2104.0,AS,
Thailand,Jamaica,3638.0,AS,
Thailand,Jamaica,4716.0,AS,
Viet Nam,Jamaica,997.0,AS,
Japan,Jamaica,8.0,AS,
Lebanon,Jamaica,49.0,AS,
Philippines,Jamaica,12.0,AS,
Philippines,Jamaica,232.0,AS,
Saudi Arabia,Jamaica,6.0,AS,
Singapore,Jamaica,4.0,AS,
Bangladesh,Jamaica,22.0,AS,
India,Japan,331121.0,AS,AS
India,Japan,305153.0,AS,AS
Kazakhstan,Japan,411.0,AS,AS
Kazakhstan,Japan,10.0,AS,AS
Kyrgyzstan,Japan,246.0,AS,AS
Kyrgyzstan,Japan,182.0,AS,AS
Pakistan,Japan,14721.0,AS,AS
Pakistan,Japan,9517.0,AS,AS
Turkey,Japan,157968.0,AS,AS
Turkey,Japan,122122.0,AS,AS
United Arab Emirates,Japan,3550.0,AS,AS
United Arab Emirates,Japan,8635.0,AS,AS
